mp-id, label, stoichiometry
mp-567542,0.1335, Pb: 4.0;I: 8.0
mp-567556,0.1802, Cd: 2.0;Sb: 4.0;Se: 6.0;Br: 4.0
mp-567558,0.2844, Cs: 2.0;Ag: 2.0;Cl: 4.0
mp-567567,0.0654, Cd: 9.0;I: 18.0
mp-567568,0.064, Sr: 8.0;Ca: 16.0;W: 8.0;N: 32.0
mp-567583,0, Cs: 2.0;Sb: 2.0;Cl: 12.0
mp-567593,0, K: 4.0;B: 4.0;H: 16.0;C: 8.0;N: 32.0
mp-567594,0, Cs: 4.0;Hg: 2.0;I: 8.0
mp-567604,0.0198, Ge: 4.0;Br: 16.0
mp-567609,0, Al: 2.0;Sn: 4.0;P: 2.0;H: 48.0;C: 16.0
mp-567628,0, Rb: 2.0;Li: 1.0;Dy: 1.0;Br: 6.0
mp-567629,0, Cs: 4.0;Pb: 4.0;Br: 12.0
mp-567636,1.4345, V: 1.0;Fe: 1.0;Sb: 1.0
mp-567644,0, Rb: 2.0;Cu: 4.0;Br: 6.0
mp-567652,0, Cs: 2.0;Li: 1.0;Y: 1.0;Cl: 6.0
mp-567666,0, Ba: 6.0;Bi: 2.0;N: 2.0
mp-567677,0.7405, Ge: 1.0;I: 2.0
mp-567680,0, Ba: 3.0;Cl: 6.0
mp-567681,0.4468, Cs: 4.0;Pb: 4.0;Br: 12.0
mp-567702,0.0217, Cs: 6.0;Re: 6.0;Cl: 24.0
mp-567713,0, Nb: 3.0;Te: 1.0;I: 7.0
mp-567714,0, Rb: 8.0;Ag: 4.0;Br: 12.0
mp-567722,0, Ca: 14.0;Nb: 2.0;Si: 4.0;N: 18.0
mp-567731,0.105, Nb: 12.0;Se: 40.0;Br: 12.0
mp-567734,0, Al: 4.0;As: 12.0;Se: 16.0;Cl: 16.0
mp-567743,0.8207, Al: 8.0;Sb: 16.0;Te: 16.0;Cl: 32.0
mp-567744,0, Sr: 4.0;Br: 8.0
mp-567753,0.2636, La: 6.0;Cu: 2.0;Sn: 2.0;Se: 14.0
mp-567771,1.1976, Ba: 1.0;Si: 6.0;N: 8.0
mp-567776,0.643, Cs: 2.0;Ag: 1.0;Au: 1.0;Cl: 6.0
mp-567780,0.2773, Rb: 2.0;Sn: 4.0;Br: 10.0
mp-567781,0.0142, Cs: 6.0;Zr: 14.0;B: 2.0;Cl: 40.0
mp-567789,0, In: 4.0;I: 12.0
mp-567794,0, Zn: 4.0;H: 64.0;C: 16.0;Br: 16.0;N: 8.0
mp-567798,0, Hg: 16.0;As: 4.0;I: 20.0
mp-567809,0, Ag: 2.0;I: 2.0
mp-567820,0.1322, K: 24.0;Nb: 4.0;Tl: 4.0;As: 16.0
mp-567836,0.0595, K: 4.0;Na: 2.0;B: 2.0;P: 4.0
mp-567841,0, Be: 24.0;P: 16.0
mp-567855,0.6115, Rb: 4.0;Ge: 4.0;I: 12.0
mp-567864,0.2111, Tl: 4.0;Bi: 4.0;P: 8.0;Se: 24.0
mp-567874,0.0332, Pr: 3.0;Al: 9.0;Br: 36.0
mp-5679,0.1913, Cd: 2.0;S: 2.0;O: 8.0
mp-567907,0.7345, P: 6.0;N: 10.0
mp-567910,0, Cd: 4.0;Hg: 24.0;As: 16.0;Br: 24.0
mp-567913,0.6746, Cs: 2.0;Au: 2.0;Se: 6.0
mp-567914,0.076, Te: 8.0;I: 32.0
mp-567917,0.1748, Tl: 8.0;Bi: 8.0;P: 16.0;Se: 48.0
mp-567918,0.0721, Ba: 4.0;Nd: 14.0;Si: 22.0;N: 46.0
mp-567928,0.5369, Cs: 4.0;Bi: 12.0;Se: 20.0
mp-567931,0.1975, In: 2.0;Si: 2.0;Te: 6.0
mp-567942,0, Cs: 2.0;Re: 1.0;Cl: 6.0
mp-567944,0.0264, B: 8.0;Cl: 8.0
mp-567948,0.7468, Rb: 2.0;Pd: 1.0;I: 2.0;Br: 4.0
mp-567949,0.0552, Hg: 6.0;As: 2.0;Se: 8.0;Br: 2.0
mp-567956,0.0275, Ga: 4.0;Se: 8.0;N: 4.0;Cl: 24.0
mp-567967,0.0519, Li: 4.0;Ga: 4.0;I: 16.0
mp-567975,0.0815, Al: 2.0;P: 2.0;N: 2.0;Cl: 10.0
mp-567983,0.0527, Er: 4.0;Cu: 4.0;Pb: 4.0;Se: 12.0
mp-567998,0.0964, I: 8.0;Cl: 8.0
mp-568001,0.0518, Al: 8.0;Hg: 16.0;Sb: 8.0;Cl: 32.0
mp-568011,0.1745, K: 6.0;P: 10.0;Ru: 2.0;Se: 20.0
mp-568020,0.5073, Tl: 12.0;Si: 4.0;Te: 12.0
mp-568024,0.0766, I: 8.0;Cl: 8.0
mp-568031,0.0324, Ga: 8.0;Hg: 16.0;Sb: 8.0;Cl: 32.0
mp-568032,0, Cd: 1.0;In: 2.0;Se: 4.0
mp-568036,0.2292, La: 8.0;Ga: 4.0;N: 12.0
mp-568060,0, Na: 32.0;Ge: 16.0;Te: 40.0
mp-568062,1.7639, Dy: 1.0;Tl: 1.0;Se: 2.0
mp-568082,0.323, La: 6.0;Cu: 2.0;Si: 2.0;Se: 14.0
mp-568100,0.2203, Re: 1.0;N: 1.0;Cl: 4.0
mp-568105,0.2157, Ba: 2.0;Zr: 6.0;B: 1.0;Cl: 17.0
mp-568108,0.0073, In: 8.0;Br: 16.0
mp-568121,0.009, Mn: 16.0;Si: 28.0
mp-568134,0, Cs: 8.0;Cd: 4.0;I: 16.0
mp-568146,0.3287, Pd: 1.0;Se: 6.0;Br: 2.0
mp-568172,0.0442, Ca: 9.0;N: 6.0
mp-568191,0.4891, Sr: 2.0;Lu: 2.0;Cu: 2.0;Se: 6.0
mp-568203,0.0647, K: 8.0;Th: 4.0;P: 12.0;Se: 36.0
mp-568208,0.1045, Ir: 4.0;Cl: 12.0
mp-568224,0.0007, Sm: 12.0;Cu: 4.0;Se: 24.0
mp-568228,0, Rb: 1.0;La: 1.0;Si: 1.0;C: 4.0;N: 8.0
mp-568231,0, Rb: 6.0;Mn: 6.0;Br: 18.0
mp-568233,0.0757, Cd: 2.0;I: 4.0
mp-568244,0.393, Tl: 2.0;Sn: 4.0;Br: 10.0
mp-568252,0.3019, Rb: 2.0;Hg: 2.0;Pd: 1.0;Cl: 8.0
mp-568263,0, Ga: 8.0;Se: 8.0
mp-568264,0.8098, Si: 2.0;Se: 4.0
mp-568284,0, Sr: 4.0;I: 8.0
mp-568289,0.0532, Cd: 3.0;I: 6.0
mp-568293,0.0417, Ca: 12.0;N: 8.0
mp-568301,0.3293, Bi: 2.0;Br: 6.0
mp-568313,0.5966, Si: 2.0;Se: 4.0
mp-568314,0, Co: 4.0;H: 64.0;C: 16.0;N: 8.0;Cl: 16.0
mp-568328,0.6044, Fe: 2.0;P: 8.0
mp-568333,0, K: 2.0;Sn: 1.0;Br: 6.0
mp-568346,0, Hf: 2.0;Br: 2.0;N: 2.0
mp-568350,0, Rb: 24.0;Zn: 12.0;Cl: 48.0
mp-568365,0, Li: 48.0;Br: 24.0;N: 8.0
mp-568373,0, Cd: 2.0;Ru: 1.0;C: 6.0;N: 6.0
mp-568379,0, K: 8.0;In: 8.0;Sn: 8.0;Se: 32.0
mp-568385,0, Sr: 6.0;Li: 6.0;Ga: 6.0;N: 12.0
mp-568386,0.0609, Ag: 40.0;Te: 16.0;Br: 12.0
mp-568388,0.5603, Bi: 4.0;I: 4.0
mp-568394,0.6888, Mo: 4.0;Cl: 12.0
mp-568397,0.0143, Cu: 8.0;Mo: 24.0;Cl: 56.0
mp-568423,0.04, Al: 4.0;P: 4.0;I: 32.0
mp-568433,0, Hg: 8.0;C: 4.0;N: 8.0;Cl: 8.0
mp-568436,0.0302, Sr: 28.0;Ge: 4.0;N: 24.0
mp-568439,0, K: 1.0;Na: 1.0;B: 2.0;H: 8.0
mp-568441,0, Mg: 8.0;H: 16.0
mp-568469,0.0885, Ca: 8.0;Ti: 2.0;N: 8.0
mp-568483,0.0927, Nb: 4.0;Cl: 20.0
mp-568493,0.0589, In: 12.0;Sn: 4.0;I: 20.0
mp-568514,0.0042, B: 4.0;P: 4.0;Br: 8.0;N: 4.0;Cl: 12.0
mp-568522,0.1789, In: 12.0;Sn: 4.0;I: 20.0
mp-568525,0.0572, Sr: 16.0;Sn: 8.0;Se: 40.0
mp-568536,0, Ba: 3.0;I: 6.0
mp-568540,0, Ag: 5.0;Hg: 4.0;P: 8.0;Cl: 5.0
mp-568543,0, Na: 8.0;Sn: 4.0;Se: 12.0
mp-568544,0.2884, Cs: 1.0;Cd: 1.0;Cl: 3.0
mp-568545,0, Cd: 32.0;P: 16.0;I: 24.0
mp-568546,0.0305, In: 40.0;Br: 56.0
mp-568557,0, Rb: 16.0;Ta: 16.0;N: 32.0
mp-568570,0, Cs: 4.0;Sn: 4.0;I: 12.0
mp-568588,1.5778, Nd: 1.0;Tl: 1.0;Se: 2.0
mp-568590,0, Sb: 4.0;C: 4.0;N: 4.0;Cl: 20.0
mp-568592,0.9043, Zr: 2.0;N: 2.0;Cl: 2.0
mp-568603,0.2156, In: 10.0;Se: 10.0;Cl: 2.0
mp-568606,0, Cs: 2.0;Er: 2.0;Ta: 12.0;Cl: 36.0
mp-568611,0, K: 12.0;Cu: 12.0;P: 12.0;Se: 36.0
mp-568614,1.0312, Cs: 6.0;W: 4.0;Cl: 18.0
mp-568628,0.0616, Cs: 1.0;Hg: 5.0;Cl: 11.0
mp-568638,0.4283, Y: 6.0;Cu: 2.0;Si: 2.0;Se: 14.0
mp-568644,0.046, K: 36.0;In: 4.0;Se: 28.0
mp-568659,0, Cu: 2.0;H: 16.0;C: 4.0;N: 24.0;Cl: 4.0
mp-568661,0, Cd: 1.0;In: 2.0;Se: 4.0
mp-568666,0.5863, Rb: 2.0;Au: 2.0;I: 6.0
mp-568670,0, Cs: 2.0;Na: 1.0;Tb: 1.0;Cl: 6.0
mp-568690,0.0422, Cd: 1.0;Br: 2.0
mp-568692,0.0909, In: 8.0;Br: 14.0
mp-568698,0, Mn: 4.0;H: 60.0;C: 18.0;N: 6.0;Cl: 14.0
mp-568722,0, Cd: 2.0;Br: 4.0
mp-568742,0, Hg: 8.0;I: 16.0
mp-568758,0, Bi: 8.0;Br: 8.0
mp-568759,0.0161, Na: 4.0;Nd: 16.0;I: 28.0;N: 8.0
mp-568762,0.1037, Na: 32.0;Ge: 16.0;Se: 40.0
mp-568778,0.3563, Cu: 8.0;Te: 8.0;Br: 8.0
mp-568779,0.4574, Tb: 6.0;Cu: 2.0;Si: 2.0;Se: 14.0
mp-568785,0, Na: 4.0;Al: 12.0;Ni: 4.0;Cl: 48.0
mp-568796,0, Rb: 4.0;Yb: 4.0;I: 12.0
mp-568801,0.4629, Pr: 6.0;Cu: 2.0;Si: 2.0;Se: 14.0
mp-568802,0.2654, K: 2.0;Bi: 2.0;P: 4.0;Se: 12.0
mp-568811,0, Gd: 6.0;Cu: 2.0;Sn: 2.0;Se: 14.0
mp-568812,0, Cd: 4.0;H: 64.0;C: 16.0;N: 8.0;Cl: 16.0
mp-568819,0.1001, Bi: 20.0;Pt: 3.0;Br: 36.0
mp-568828,0.0459, Hg: 24.0;Bi: 4.0;Sb: 16.0;Br: 28.0
mp-568846,0, Ta: 8.0;Br: 40.0
mp-568847,0.0026, K: 32.0;Ge: 8.0;Se: 32.0
mp-568854,0.019, Cs: 6.0;Re: 6.0;Br: 6.0;Cl: 18.0
mp-568855,0, K: 8.0;Hg: 4.0;P: 8.0;Se: 24.0
mp-568861,0.0587, Cs: 2.0;Au: 2.0;N: 24.0
mp-568867,0.0844, Si: 12.0;N: 16.0
mp-568872,0, In: 2.0;Si: 4.0;As: 2.0;H: 48.0;C: 16.0
mp-568873,0, Ga: 2.0;Si: 4.0;As: 2.0;H: 48.0;C: 16.0
mp-568883,0.0051, Pr: 18.0;Si: 6.0;Se: 12.0;N: 18.0
mp-568896,0.0347, La: 3.0;Al: 9.0;Br: 36.0
mp-568904,0.3079, K: 4.0;Th: 4.0;Sb: 8.0;Se: 24.0
mp-568916,0, K: 12.0;In: 2.0;Te: 8.0;Cl: 2.0
mp-568923,0.0168, Ba: 24.0;B: 12.0;N: 24.0;Cl: 12.0
mp-568927,0.7515, Ag: 2.0;I: 2.0
mp-568932,0, Cd: 2.0;Os: 1.0;C: 6.0;N: 6.0
mp-568937,0, Cs: 6.0;Y: 4.0;Br: 18.0
mp-568943,0, K: 4.0;C: 4.0;Se: 4.0;N: 4.0
mp-568949,0, Tl: 2.0;Br: 2.0
mp-568950,0, Na: 24.0;Al: 8.0;H: 48.0
mp-568954,0.3463, Nd: 6.0;Cu: 2.0;Ge: 2.0;Se: 14.0
mp-568965,0.0012, Ca: 16.0;Si: 16.0;N: 32.0
mp-568968,0.3261, K: 2.0;Sn: 1.0;Hg: 1.0;Se: 4.0
mp-568970,0, K: 6.0;Sn: 2.0;Ir: 2.0;Cl: 16.0
mp-568971,0.151, Ag: 8.0;Se: 4.0
mp-568978,0, Rb: 1.0;Cd: 1.0;Ag: 3.0;C: 6.0;N: 6.0
mp-568986,0, K: 4.0;Au: 4.0;Cl: 16.0
mp-5690,0, Gd: 4.0;Sc: 4.0;O: 12.0
mp-569008,0.6727, Pd: 2.0;Cl: 4.0
mp-569017,0.7617, Pd: 2.0;I: 4.0
mp-569028,0, Rb: 2.0;Sn: 1.0;Br: 6.0
mp-569050,0.0527, Na: 2.0;W: 12.0;N: 2.0;Cl: 36.0
mp-569052,0.2958, Ag: 4.0;Se: 12.0;I: 4.0
mp-569059,0.0563, Hf: 4.0;I: 16.0
mp-569060,0.0955, Cs: 4.0;P: 2.0;Se: 10.0
mp-569070,0, In: 2.0;Si: 4.0;P: 2.0;H: 48.0;C: 16.0
mp-569085,0, Li: 12.0;Br: 6.0;N: 2.0
mp-569094,0, P: 64.0;Se: 48.0
mp-569107,0, Cs: 2.0;Er: 2.0;Zn: 2.0;Te: 6.0
mp-569117,0, Cs: 1.0;Li: 2.0;Cl: 3.0
mp-569124,0, Mn: 4.0;H: 48.0;C: 8.0;N: 8.0;Cl: 16.0
mp-569126,0.091, Ag: 2.0;Bi: 2.0;P: 4.0;Se: 12.0
mp-569128,0.4968, Si: 8.0;B: 24.0
mp-569129,0.2307, Tl: 4.0;Cu: 4.0;P: 4.0;Se: 12.0
mp-569149,1.0497, K: 2.0;Te: 1.0;Cl: 6.0
mp-569152,0.184, Sn: 4.0;Cl: 8.0
mp-569157,0.2804, Bi: 2.0;I: 6.0
mp-569168,0.2771, Ba: 12.0;Na: 2.0;Cu: 6.0;Te: 28.0
mp-569170,0.291, Ca: 2.0;Te: 2.0
mp-569173,0, Tl: 16.0;Au: 16.0;C: 32.0;N: 32.0
mp-569175,0.061, Zr: 2.0;Cl: 8.0
mp-569178,1.8194, Ho: 1.0;Tl: 1.0;Se: 2.0
mp-569193,0, Cs: 8.0;P: 4.0;Se: 18.0
mp-5692,0, Tb: 4.0;Rh: 4.0;O: 12.0
mp-569203,0.0485, Tl: 12.0;Bi: 8.0;I: 36.0
mp-569207,0.0772, K: 4.0;Os: 2.0;N: 2.0;Cl: 10.0
mp-569209,0.0146, Sb: 2.0;As: 2.0;P: 2.0;Cl: 26.0
mp-569224,0.1378, Sb: 4.0;I: 12.0
mp-569225,0.0082, Mo: 24.0;Pb: 4.0;I: 56.0
mp-569237,0, Ga: 12.0;Bi: 48.0;Cl: 48.0
mp-569238,0, Cs: 6.0;Li: 2.0;I: 8.0
mp-569267,0, Ca: 8.0;Cd: 4.0;Sb: 8.0
mp-569272,0.2745, Cs: 4.0;Se: 2.0
mp-569282,0.044, Li: 4.0;Ca: 40.0;Mg: 4.0;Sb: 36.0
mp-569287,0.2227, Tl: 2.0;P: 2.0;Au: 2.0;Se: 6.0
mp-569292,0, Zr: 4.0;Cu: 4.0;H: 32.0;C: 8.0;N: 4.0;Cl: 24.0
mp-569308,0.1422, Bi: 8.0;P: 12.0;Se: 36.0
mp-569337,0.0176, Na: 32.0;Si: 16.0;Te: 40.0
mp-569346,0, Cu: 2.0;I: 2.0
mp-569348,0.032, Tl: 8.0;Ga: 8.0;Br: 32.0
mp-569349,0.0149, Rb: 16.0;Hg: 8.0;P: 8.0;Se: 40.0
mp-569378,0.0854, Rb: 12.0;Ta: 8.0;Ag: 4.0;Se: 48.0
mp-569386,0.0002, P: 24.0;N: 8.0;Cl: 96.0
mp-5694,1.2953, Na: 1.0;Ho: 1.0;S: 2.0
mp-569410,0.0836, P: 3.0;Cl: 15.0
mp-569421,0.0095, Hg: 36.0;P: 20.0;I: 24.0
mp-569427,0, K: 16.0;Sn: 4.0;Te: 8.0;Se: 8.0
mp-569435,0.0535, K: 4.0;Bi: 4.0;P: 8.0;Se: 24.0
mp-569442,0.2379, Rb: 2.0;Au: 2.0;Cl: 8.0
mp-569454,0, Cd: 4.0;Hg: 4.0;As: 4.0;Br: 4.0
mp-569461,0, Hg: 4.0;N: 24.0
mp-569465,0.0846, Cs: 2.0;Nb: 6.0;Pb: 1.0;Cl: 18.0
mp-569468,0.0861, Cd: 16.0;I: 32.0
mp-569491,0, Na: 4.0;La: 4.0;Ga: 16.0;Se: 32.0
mp-569501,0, Li: 4.0;Ca: 4.0;Bi: 4.0
mp-569507,1.707, Tb: 1.0;Tl: 1.0;Se: 2.0
mp-569510,0.0885, Cd: 16.0;I: 32.0
mp-569512,0, Sb: 4.0;I: 4.0;Cl: 32.0
mp-569515,0, Hg: 12.0;C: 8.0;N: 16.0;Cl: 8.0
mp-569522,0.0255, Mn: 6.0;P: 24.0
mp-569531,0, Rb: 8.0;Cu: 4.0;Br: 12.0
mp-569548,0.7749, Cs: 2.0;Au: 2.0;Br: 6.0
mp-569557,0.4533, Dy: 6.0;Cu: 2.0;Si: 2.0;Se: 14.0
mp-569561,0.087, Te: 8.0;Cl: 32.0
mp-569563,0.0119, Ba: 6.0;Zr: 12.0;Be: 2.0;Cl: 36.0
mp-569571,0.6171, Nb: 6.0;Sb: 4.0;Te: 10.0
mp-569576,0, La: 20.0;Si: 12.0;N: 36.0
mp-569580,0, Na: 4.0;La: 16.0;I: 28.0;N: 8.0
mp-569595,0.0423, Pb: 2.0;I: 4.0
mp-569608,0, B: 4.0;P: 8.0;N: 8.0;Cl: 28.0
mp-569611,0.0679, Cd: 17.0;I: 34.0
mp-569613,0.234, Ba: 4.0;P: 14.0;Cl: 2.0
mp-569623,0.6052, Nb: 2.0;Se: 4.0;Br: 4.0
mp-569626,0.4067, Mg: 2.0;Cl: 4.0
mp-569639,0, Tl: 1.0;Cl: 1.0
mp-569653,0.0648, Sn: 2.0;P: 2.0;Cl: 18.0
mp-569655,1.0102, B: 4.0;N: 4.0
mp-569666,0.078, Cd: 17.0;I: 34.0
mp-569675,0.4356, Tl: 2.0;Hg: 2.0;Pd: 1.0;Cl: 8.0
mp-569677,0.1808, Sr: 2.0;I: 1.0;N: 1.0
mp-569679,0, Zn: 2.0;Se: 2.0
mp-569684,0, Zr: 6.0;Te: 12.0;Cl: 72.0
mp-569687,0, Cu: 4.0;Hg: 4.0;Se: 4.0;Cl: 4.0
mp-569707,0.2526, Bi: 4.0;Se: 4.0;Br: 4.0
mp-569715,0.0132, Cu: 2.0;Bi: 2.0;P: 4.0;Se: 12.0
mp-569722,0.0719, Cd: 17.0;I: 34.0
mp-569751,0, Al: 8.0;P: 8.0;H: 64.0;C: 16.0;Cl: 32.0
mp-569754,0, Ba: 28.0;Sn: 12.0;Se: 52.0
mp-569764,0, Rb: 4.0;Cu: 8.0;I: 12.0
mp-569766,0.573, Te: 4.0;I: 4.0
mp-569786,0, Er: 8.0;Pb: 4.0;Se: 16.0
mp-569806,0, K: 10.0;Na: 2.0;Ti: 12.0;Se: 54.0
mp-569810,0.0771, Sr: 8.0;B: 4.0;I: 4.0;N: 8.0
mp-569811,0.1703, Yb: 22.0;Ga: 2.0;Sb: 18.0
mp-569814,0, Ti: 8.0;Br: 32.0
mp-569826,0.0234, K: 16.0;Ge: 16.0;Se: 40.0
mp-569830,0.0791, Te: 16.0;Pd: 8.0;Br: 48.0
mp-569847,0, Cd: 4.0;H: 64.0;C: 16.0;Br: 16.0;N: 8.0
mp-569857,0, K: 8.0;P: 12.0
mp-569862,0, Rb: 8.0;P: 4.0;Se: 18.0
mp-569867,0, Sr: 4.0;P: 12.0
mp-569879,0.1116, Cs: 2.0;Ta: 6.0;Pb: 1.0;Cl: 18.0
mp-569883,0.2552, Rb: 16.0;P: 24.0;Se: 48.0
mp-569902,0.0227, Ga: 4.0;Se: 12.0;N: 8.0;Cl: 20.0
mp-569918,0.0219, K: 26.0;Na: 4.0;W: 14.0;N: 38.0
mp-569939,0.3482, Ag: 2.0;Bi: 4.0;Se: 6.0;Cl: 2.0
mp-569943,0.0189, K: 8.0;Ag: 4.0;I: 12.0
mp-569952,0, K: 8.0;Cu: 4.0;Cl: 12.0
mp-569960,0.0436, Zn: 1.0;Br: 2.0
mp-569964,0.0203, Cd: 8.0;I: 16.0
mp-569970,0, Zr: 2.0;Hg: 6.0;Se: 4.0;Br: 12.0
mp-569984,0.1411, Cs: 12.0;Au: 8.0;Br: 44.0
mp-569994,0.0206, Cd: 4.0;I: 8.0
mp-570000,0.5606, K: 6.0;Mo: 4.0;Br: 18.0
mp-570005,0.0955, Sb: 4.0;Br: 12.0
mp-570008,0, Sr: 3.0;Bi: 1.0;N: 1.0
mp-570019,0.0191, Cd: 8.0;I: 16.0
mp-570021,0, Ti: 12.0;Tl: 10.0;Ag: 2.0;Se: 54.0
mp-570037,0, Co: 6.0;Au: 12.0;C: 24.0;N: 24.0
mp-570040,0, Cu: 4.0;H: 20.0;C: 20.0;N: 4.0;Cl: 4.0
mp-570045,0.4737, Sm: 6.0;Cu: 2.0;Si: 2.0;Se: 14.0
mp-570046,0.0079, Sr: 18.0;Mo: 6.0;N: 24.0
mp-570053,0, Bi: 32.0;As: 4.0;Au: 4.0;Cl: 36.0
mp-570054,0.0211, Cd: 8.0;I: 16.0
mp-570061,0.0442, Nd: 24.0;N: 8.0;Cl: 48.0
mp-570080,1.0564, Li: 8.0;Te: 4.0;Se: 12.0
mp-570081,0, Cu: 2.0;I: 2.0
mp-570082,0.0191, Cd: 8.0;I: 16.0
mp-570084,0, Hg: 6.0;As: 2.0;Se: 8.0;I: 2.0
mp-570089,0.0757, Cd: 12.0;I: 24.0
mp-570097,0.5801, Sr: 1.0;Li: 4.0;P: 2.0
mp-570117,1.8716, Er: 1.0;Tl: 1.0;Se: 2.0
mp-570123,0.0355, Cs: 12.0;Bi: 4.0;Cl: 24.0
mp-570125,0.2294, Hg: 8.0;Te: 4.0;Br: 12.0
mp-570127,0.0251, Cd: 8.0;I: 16.0
mp-570132,0.017, Mg: 16.0;B: 10.0;I: 2.0;N: 20.0
mp-570135,0, Sn: 4.0;Hg: 28.0;P: 16.0;Br: 24.0
mp-570136,0, Cu: 6.0;I: 6.0
mp-570137,0, Sn: 2.0;H: 32.0;C: 8.0;Br: 12.0;N: 4.0
mp-570140,0, Au: 4.0;Br: 4.0
mp-570146,0, Zn: 2.0;Si: 8.0;As: 4.0;H: 72.0;C: 24.0
mp-570152,0, Co: 8.0;Sn: 12.0;Se: 12.0
mp-570155,3.9024, Pt: 2.0;N: 4.0
mp-570157,0, Zr: 2.0;Br: 2.0;N: 2.0
mp-570158,0.0658, K: 2.0;Rb: 6.0;Cd: 2.0;Cl: 12.0
mp-570165,0.0612, Cd: 9.0;I: 18.0
mp-570167,0, Rb: 12.0;Sn: 4.0;P: 12.0;Se: 44.0
mp-570168,0, Rb: 8.0;Zn: 4.0;Br: 16.0
mp-570172,0.0789, Hg: 2.0;I: 2.0;Br: 2.0
mp-570173,0, K: 4.0;Sn: 2.0;Cl: 12.0
mp-570186,0.0014, Ga: 8.0;Te: 8.0;Br: 28.0
mp-570192,0.0009, Cs: 2.0;Zr: 12.0;Mn: 2.0;I: 28.0
mp-570193,0.0332, Na: 16.0;Au: 16.0;Cl: 64.0
mp-570211,0, Hg: 2.0;C: 4.0;Se: 4.0;N: 4.0
mp-570213,0, Li: 1.0;Mg: 1.0;Bi: 1.0
mp-570219,0.1678, In: 2.0;Br: 6.0
mp-570223,0, Cs: 1.0;Ge: 1.0;Br: 3.0
mp-570226,0.4062, Sm: 6.0;Cu: 2.0;Ge: 2.0;Se: 14.0
mp-570229,0.1742, Th: 2.0;Br: 8.0
mp-570231,0.2757, Cs: 1.0;Cd: 1.0;Br: 3.0
mp-570232,0, Tb: 4.0;Cl: 12.0
mp-570256,0, Ag: 2.0;Hg: 1.0;I: 4.0
mp-570258,0, Ca: 6.0;Al: 4.0;N: 8.0
mp-570262,0, Cs: 6.0;Zn: 2.0;Cl: 10.0
mp-570270,0.1959, Nb: 4.0;Se: 4.0;Cl: 12.0
mp-570285,0, Si: 8.0;Br: 32.0
mp-570301,1.4433, Ag: 2.0;Br: 2.0
mp-570306,0.0792, Tl: 4.0;Ga: 4.0;I: 16.0
mp-570311,0, K: 24.0;Sr: 12.0;Sn: 6.0;As: 24.0
mp-570314,0.0736, Cd: 9.0;I: 18.0
mp-570315,0.0882, P: 8.0;Br: 16.0;N: 8.0
mp-570321,0.3143, In: 2.0;Sb: 4.0;Se: 8.0;Br: 2.0
mp-570324,0.5594, Rb: 2.0;Te: 1.0;Br: 6.0
mp-570339,0, Tl: 8.0;Cd: 2.0;I: 12.0
mp-570340,0.3512, Ag: 2.0;Au: 2.0;Cl: 8.0
mp-570355,0, Pb: 2.0;Cl: 8.0
mp-570363,1.0765, Li: 8.0;Si: 8.0
mp-570370,0.3477, Sn: 4.0;P: 4.0;Se: 12.0
mp-570379,0, Cs: 2.0;Li: 1.0;Lu: 1.0;Cl: 6.0
mp-570388,0, H: 16.0;C: 4.0;N: 2.0;Cl: 2.0
mp-5704,0.1203, Tl: 12.0;As: 4.0;S: 16.0
mp-570410,0.0655, Cd: 9.0;I: 18.0
mp-570411,0, K: 48.0;In: 8.0;Se: 36.0
mp-570423,0, Ba: 12.0;Pr: 6.0;I: 38.0
mp-570431,0.3155, Ag: 4.0;Te: 12.0;I: 4.0
mp-570437,0.0201, Cd: 3.0;I: 6.0
mp-570448,0.078, Cd: 13.0;I: 26.0
mp-570453,0.0178, Ba: 8.0;W: 2.0;N: 8.0;Cl: 4.0
mp-570471,0.0542, Cd: 8.0;N: 48.0
mp-570472,0.0283, Cd: 5.0;I: 10.0
mp-570480,0, Tc: 8.0;Br: 32.0
mp-570481,0, Se: 64.0
mp-570486,0.0885, Nb: 8.0;P: 16.0;Se: 16.0;Cl: 40.0
mp-570489,0.0612, Ta: 4.0;P: 4.0;N: 4.0;Cl: 28.0
mp-570492,0.0771, Cd: 13.0;I: 26.0
mp-570504,0.1449, Yb: 22.0;In: 2.0;Sb: 18.0
mp-570505,0.0276, Ca: 12.0;Al: 8.0;N: 16.0
mp-570511,0.0206, Cd: 5.0;I: 10.0
mp-570514,0, Cd: 2.0;Fe: 1.0;C: 6.0;N: 6.0
mp-570520,0.0146, Zr: 2.0;Hg: 6.0;Se: 4.0;Cl: 12.0
mp-570530,0, Cs: 4.0;B: 24.0;Cl: 24.0
mp-570531,0.0102, Nb: 2.0;P: 4.0;N: 2.0;Cl: 24.0
mp-570535,0, Ni: 2.0;H: 40.0;C: 16.0;N: 20.0
mp-570536,0.5262, Rb: 4.0;Ag: 2.0;Au: 6.0;I: 16.0
mp-570539,0.1275, Rb: 24.0;As: 56.0
mp-570544,0.0372, Zr: 2.0;Se: 4.0;Cl: 24.0
mp-570548,0.0101, Na: 4.0;Pr: 16.0;I: 28.0;N: 8.0
mp-570552,0.0289, Cd: 13.0;I: 26.0
mp-570553,0.3974, Fe: 4.0;P: 16.0
mp-570559,0.0246, Cd: 5.0;I: 10.0
