mp-id, label, stoichiometry
mp-675677,1, Yb: 2.0;Sm: 4.0;S: 8.0
mp-675678,0, Nd: 8.0;Ag: 4.0;Se: 14.0
mp-675680,0, Sr: 4.0;Sb: 8.0;O: 24.0
mp-675681,1, Ba: 8.0;Er: 6.0;F: 34.0
mp-675682,1, Al: 11.0;N: 1.0;O: 15.0
mp-675683,0, Yb: 3.0;Sb: 14.0;Te: 24.0
mp-6757,1, Ho: 16.0;Si: 8.0;S: 12.0;O: 28.0
mp-675701,1, Ca: 1.0;Ho: 2.0;Se: 4.0
mp-675710,0, K: 4.0;U: 4.0;O: 14.0
mp-675716,1, Mg: 4.0;Zr: 10.0;O: 24.0
mp-675724,0, Bi: 4.0;Te: 4.0;O: 16.0
mp-675748,1, Zn: 2.0;Ge: 1.0;S: 4.0
mp-675750,1, Ca: 2.0;Ga: 12.0;Te: 20.0
mp-675751,0, Zr: 14.0;N: 4.0;O: 22.0
mp-675756,0, Ba: 3.0;P: 4.0;O: 13.0
mp-675757,0, Ba: 2.0;As: 6.0;O: 11.0
mp-675759,1, Tm: 10.0;Ti: 6.0;O: 27.0
mp-675767,0, La: 4.0;Yb: 2.0;S: 8.0
mp-675768,1, Dy: 14.0;Ti: 10.0;O: 41.0
mp-675771,1, Al: 12.0;P: 12.0;O: 48.0
mp-675779,0, Li: 4.0;Mo: 6.0;S: 8.0
mp-675797,1, Zn: 14.0;Sb: 4.0;O: 24.0
mp-675798,1, Na: 2.0;Ho: 2.0;F: 8.0
mp-675800,0, Li: 10.0;Ti: 2.0;P: 6.0
mp-675801,1, K: 2.0;Nb: 2.0;Cl: 12.0
mp-675813,0, Sm: 2.0;Th: 3.0;O: 9.0
mp-675821,0, Y: 6.0;Ta: 2.0;O: 14.0
mp-675834,0, La: 6.0;O: 4.0;F: 10.0
mp-675835,0, Dy: 2.0;Zr: 8.0;O: 19.0
mp-675879,1, Ag: 6.0;S: 2.0;I: 2.0
mp-675881,0, Rb: 3.0;Bi: 3.0;F: 12.0
mp-675882,1, Dy: 10.0;Ti: 5.0;O: 25.0
mp-675892,0, Yb: 2.0;Sb: 4.0;Te: 8.0
mp-675902,0, Y: 1.0;Cu: 1.0;Se: 2.0
mp-675918,0, Li: 18.0;Cr: 2.0;N: 10.0
mp-675926,1, Li: 2.0;B: 2.0;H: 8.0
mp-675941,0, Li: 14.0;I: 2.0;N: 4.0
mp-675953,0, Tl: 4.0;Se: 2.0;O: 8.0
mp-675957,0, Sb: 26.0;O: 53.0
mp-675976,1, K: 2.0;P: 2.0;O: 6.0
mp-675977,0, Ag: 2.0;Bi: 2.0;S: 4.0
mp-675978,0, K: 2.0;Bi: 3.0;F: 11.0
mp-675989,1, Tl: 9.0;Bi: 1.0;Se: 6.0
mp-675993,0, Zr: 16.0;N: 16.0;O: 8.0
mp-676,1, Ca: 2.0;N: 12.0
mp-6760,1, Na: 3.0;La: 9.0;B: 8.0;O: 27.0
mp-676014,1, Na: 2.0;Al: 22.0;O: 34.0
mp-676038,1, Ga: 5.0;P: 3.0;S: 3.0
mp-676077,0, Ce: 3.0;Nd: 2.0;O: 9.0
mp-6761,0, Na: 2.0;Ti: 4.0;P: 6.0;O: 24.0
mp-676103,1, Rb: 2.0;Cl: 2.0;O: 8.0
mp-676109,1, Li: 18.0;In: 6.0;Cl: 36.0
mp-676110,1, Tb: 14.0;Pb: 3.0;Se: 24.0
mp-676154,1, Yb: 2.0;Dy: 4.0;S: 8.0
mp-676167,1, Tb: 14.0;Ti: 10.0;O: 41.0
mp-676191,0, Sc: 11.0;Nb: 3.0;O: 24.0
mp-676206,1, Rb: 4.0;Ag: 16.0;I: 20.0
mp-676212,1, Na: 8.0;Sr: 12.0;P: 16.0
mp-676227,1, Nd: 4.0;Th: 4.0;O: 14.0
mp-676240,1, Ti: 4.0;Cd: 2.0;O: 12.0
mp-676250,1, Bi: 2.0;Te: 4.0;Pb: 1.0
mp-676261,0, Y: 6.0;Nb: 2.0;O: 14.0
mp-676262,1, Ta: 8.0;Tl: 8.0;O: 24.0
mp-676274,0, Tl: 9.0;Sb: 1.0;Se: 6.0
mp-6763,0, K: 2.0;Ti: 1.0;Si: 6.0;O: 15.0
mp-676300,0, Sc: 6.0;Nb: 2.0;O: 14.0
mp-676305,0, Mg: 8.0;Sb: 4.0;O: 18.0
mp-676311,1, Nd: 4.0;Zr: 4.0;O: 14.0
mp-676313,1, Rb: 4.0;Mo: 12.0;Br: 28.0
mp-676314,1, Dy: 20.0;Ti: 12.0;O: 54.0
mp-676317,0, Rb: 8.0;Zn: 4.0;Cl: 12.0
mp-676319,0, Dy: 4.0;Zr: 4.0;O: 14.0
mp-676320,1, In: 8.0;Sn: 6.0;O: 24.0
mp-676325,0, Nb: 1.0;Bi: 7.0;O: 13.0
mp-676329,0, Rb: 10.0;Re: 6.0;S: 14.0
mp-676333,1, Ga: 11.0;N: 1.0;O: 15.0
mp-676338,1, Mg: 2.0;In: 4.0;O: 8.0
mp-676339,1, Ba: 6.0;Ta: 12.0;O: 36.0
mp-676348,1, Nb: 1.0;Ag: 7.0;S: 6.0
mp-676360,1, Na: 2.0;Nd: 2.0;S: 4.0
mp-676362,1, H: 4.0;I: 4.0;O: 16.0
mp-676378,0, Sr: 12.0;Ta: 4.0;O: 22.0
mp-676391,1, Rb: 4.0;Ag: 16.0;I: 20.0
mp-6764,1, Ba: 4.0;Si: 8.0;N: 8.0;O: 8.0
mp-676400,0, Tl: 1.0;N: 1.0;O: 2.0
mp-676410,0, Lu: 2.0;Ag: 2.0;S: 4.0
mp-676422,1, Ta: 2.0;O: 5.0
mp-676448,1, Cs: 2.0;Ti: 2.0;Zn: 2.0;O: 2.0;F: 10.0
mp-676449,1, Na: 8.0;Al: 6.0;Si: 6.0;N: 2.0;O: 26.0
mp-676456,1, Sr: 6.0;La: 2.0;Ta: 3.0;Al: 5.0;O: 24.0
mp-676461,0, Ca: 4.0;La: 4.0;Mg: 2.0;Ti: 6.0;O: 24.0
mp-676464,1, Cd: 3.0;As: 1.0;I: 3.0
mp-676467,1, Na: 6.0;Al: 4.0;P: 4.0;O: 16.0;F: 6.0
mp-676473,1, Te: 6.0;H: 6.0;S: 1.0;Cl: 26.0;O: 4.0
mp-676491,1, Ca: 3.0;Yb: 2.0;Zr: 3.0;Ti: 8.0;O: 28.0
mp-6765,0, Li: 12.0;Al: 4.0;Ge: 4.0;O: 20.0
mp-676501,1, K: 6.0;Sn: 4.0;S: 6.0;Br: 2.0;O: 24.0
mp-676516,0, Pr: 2.0;Pb: 17.0;Se: 20.0
mp-676540,0, Tl: 2.0;Sb: 2.0;S: 4.0
mp-676552,0, Nd: 2.0;Th: 8.0;O: 19.0
mp-676556,1, Sm: 2.0;Zr: 8.0;O: 19.0
mp-676563,0, Ta: 8.0;Cu: 4.0;O: 22.0
mp-676598,1, Tl: 8.0;Pb: 8.0;Cl: 24.0
mp-676609,0, Ga: 12.0;Sn: 2.0;Te: 20.0
mp-676611,0, Bi: 7.0;S: 9.0;Cl: 3.0
mp-676629,0, Sm: 2.0;Th: 8.0;O: 19.0
mp-676644,1, Yb: 2.0;Ga: 12.0;Te: 20.0
mp-676646,0, Tb: 2.0;Zr: 8.0;O: 19.0
mp-676665,0, Ba: 8.0;Ta: 4.0;Ti: 2.0;Zn: 2.0;O: 24.0
mp-676666,0, Rb: 4.0;Ce: 2.0;O: 6.0
mp-676668,0, Bi: 16.0;P: 12.0;O: 54.0
mp-676673,0, Na: 2.0;Cl: 2.0;O: 4.0
mp-676684,1, Sr: 8.0;Nb: 4.0;O: 18.0
mp-676687,1, Rb: 4.0;Ag: 16.0;I: 20.0
mp-676694,1, Li: 12.0;Nb: 12.0;O: 36.0
mp-676711,1, C: 4.0;I: 4.0;F: 20.0
mp-676712,0, Re: 12.0;Se: 12.0;Cl: 12.0
mp-676723,1, Li: 4.0;S: 2.0;O: 8.0
mp-676724,0, Ca: 2.0;Al: 12.0;Te: 20.0
mp-676725,0, Lu: 6.0;Nb: 2.0;O: 14.0
mp-676801,1, K: 7.0;Th: 6.0;F: 31.0
mp-676802,1, K: 12.0;Hf: 6.0;F: 36.0
mp-676804,1, Ho: 6.0;Ta: 2.0;O: 14.0
mp-676813,1, Rb: 4.0;Ag: 16.0;I: 20.0
mp-676820,1, Tm: 2.0;Zr: 8.0;O: 19.0
mp-676851,0, K: 1.0;N: 1.0;O: 3.0
mp-676861,1, Al: 1.0;Sb: 1.0;O: 4.0
mp-676865,0, Ba: 6.0;Ge: 6.0;O: 18.0
mp-676867,0, Ca: 6.0;Ho: 3.0;F: 21.0
mp-676874,1, Dy: 12.0;Ti: 12.0;O: 42.0
mp-676881,1, Ho: 8.0;Zr: 6.0;O: 24.0
mp-676889,1, Ba: 11.0;Ta: 6.0;S: 26.0
mp-676923,0, Cd: 4.0;Bi: 12.0;O: 22.0
mp-676934,1, K: 3.0;Ca: 3.0;Nd: 3.0;P: 6.0;O: 24.0
mp-676951,0, Dy: 6.0;Nb: 2.0;O: 14.0
mp-676975,0, Ba: 3.0;Na: 7.0;Ti: 3.0;Nb: 7.0;O: 30.0
mp-676979,1, Mg: 16.0;Ti: 8.0;O: 32.0
mp-676988,1, Na: 6.0;Ho: 2.0;Ti: 4.0;Nb: 4.0;O: 24.0
mp-677002,1, Sr: 2.0;Zr: 24.0;B: 4.0;I: 10.0;Cl: 46.0
mp-677011,1, K: 4.0;Ba: 1.0;Ta: 6.0;Si: 4.0;O: 26.0
mp-677014,0, K: 8.0;Er: 4.0;Ti: 4.0;P: 12.0;O: 48.0
mp-677015,1, Na: 3.0;Sm: 17.0;Si: 12.0;O: 50.0;F: 2.0
mp-677017,1, K: 1.0;Rb: 5.0;Zn: 4.0;Sn: 5.0;S: 17.0
mp-677028,0, Rb: 2.0;Bi: 2.0;F: 6.0
mp-677029,1, Ca: 4.0;Mg: 2.0;Al: 4.0;Si: 6.0;O: 24.0
mp-677042,1, Na: 7.0;Zr: 4.0;Si: 5.0;P: 1.0;O: 24.0
mp-677055,1, Sc: 8.0;Cu: 8.0;Se: 16.0
mp-677065,0, Ta: 5.0;O: 5.0;F: 15.0
mp-677067,1, Ca: 3.0;Al: 4.0;Si: 8.0;Cl: 2.0;O: 24.0
mp-677072,0, Ca: 1.0;In: 2.0;Te: 4.0
mp-677073,0, K: 4.0;I: 4.0;O: 6.0
mp-677081,0, Sr: 1.0;La: 11.0;Mg: 3.0;Ga: 9.0;O: 34.0
mp-677094,0, Mg: 1.0;Ti: 3.0;Nb: 2.0;Pb: 6.0;O: 18.0
mp-677095,1, Na: 8.0;Ca: 4.0;Sn: 8.0;Ge: 12.0;O: 48.0
mp-677136,1, Li: 2.0;Ca: 6.0;Zr: 6.0;Ta: 2.0;O: 24.0
mp-677140,0, Y: 1.0;Al: 6.0;Si: 30.0;N: 45.0;O: 3.0
mp-677149,1, V: 4.0;Bi: 8.0;O: 22.0
mp-677152,0, Ho: 10.0;Te: 7.0;S: 10.0
mp-677162,0, Yb: 2.0;Bi: 4.0;Te: 8.0
mp-677164,1, Cu: 1.0;As: 2.0;Pb: 6.0;Cl: 7.0;O: 6.0
mp-677178,0, Ta: 4.0;W: 4.0;O: 22.0
mp-677179,1, Ba: 4.0;Na: 4.0;In: 8.0;P: 12.0;O: 48.0
mp-677195,0, Nd: 20.0;Si: 20.0;Br: 2.0;N: 34.0;O: 18.0
mp-6772,1, Ca: 4.0;Be: 8.0;P: 8.0;O: 32.0
mp-677212,1, Ba: 6.0;Li: 2.0;Ta: 6.0;Ti: 10.0;O: 42.0
mp-677217,0, Mg: 2.0;Mo: 6.0;S: 8.0
mp-677222,1, Ba: 3.0;La: 3.0;Ti: 4.0;Nb: 1.0;O: 18.0
mp-677223,1, Na: 4.0;Ca: 4.0;Al: 12.0;Si: 12.0;O: 48.0
mp-677231,0, Ca: 4.0;Nd: 8.0;Ti: 8.0;Zn: 4.0;O: 36.0
mp-677233,1, Na: 4.0;Al: 12.0;Tl: 8.0;Si: 12.0;O: 48.0
mp-677238,0, Th: 10.0;N: 9.0;F: 13.0
mp-677241,1, Lu: 1.0;Cu: 1.0;Se: 2.0
mp-677245,1, Na: 8.0;Sr: 12.0;As: 16.0
mp-677246,0, Ba: 6.0;Ti: 2.0;Nb: 10.0;Si: 8.0;O: 51.0
mp-677262,1, K: 6.0;In: 6.0;I: 24.0
mp-677269,0, Ca: 16.0;Zr: 9.0;Ta: 7.0;N: 7.0;O: 41.0
mp-677283,1, Sr: 8.0;Nd: 2.0;Nb: 4.0;Al: 6.0;O: 30.0
mp-677291,0, Ca: 2.0;Bi: 10.0;O: 17.0
mp-677295,1, Co: 1.0;Bi: 12.0;O: 20.0
mp-677348,0, Nd: 16.0;Al: 2.0;Si: 6.0;N: 6.0;O: 30.0
mp-677371,0, Sr: 8.0;La: 2.0;Cl: 22.0
mp-677378,0, Ti: 2.0;Nb: 2.0;Tl: 2.0;O: 8.0;F: 4.0
mp-677416,1, Na: 10.0;Mg: 10.0;In: 6.0;S: 24.0;O: 96.0
mp-677430,1, Na: 1.0;Li: 1.0;La: 2.0;Ti: 4.0;O: 12.0
mp-677431,1, Na: 6.0;Sr: 2.0;Ti: 2.0;Nb: 6.0;O: 24.0
mp-677454,0, P: 12.0;Pb: 20.0;O: 50.0
mp-677482,1, La: 4.0;Al: 8.0;Si: 20.0;N: 36.0;O: 4.0
mp-677490,1, Li: 16.0;Nd: 12.0;Sb: 4.0;Te: 4.0;O: 48.0
mp-677497,1, Sr: 2.0;Mg: 4.0;Al: 12.0;Si: 18.0;O: 60.0
mp-677509,1, K: 8.0;N: 4.0;O: 10.0
mp-677510,0, Li: 2.0;Mg: 2.0;S: 2.0;O: 8.0;F: 2.0
mp-677520,1, K: 2.0;Ba: 12.0;Zn: 8.0;Ga: 14.0;O: 42.0
mp-677526,1, Rb: 4.0;Se: 2.0;O: 8.0
mp-677549,1, Ca: 8.0;Al: 8.0;Si: 4.0;O: 28.0
mp-677550,1, Ca: 5.0;Al: 12.0;Si: 12.0;Ag: 2.0;O: 48.0
mp-677572,1, Na: 8.0;Al: 11.0;Si: 13.0;Ag: 3.0;O: 48.0
mp-677573,1, Na: 4.0;Ca: 8.0;Mg: 8.0;As: 12.0;O: 48.0
mp-677611,0, Tl: 2.0;Ag: 2.0;As: 4.0;Pb: 2.0;S: 10.0
mp-677612,0, Nd: 12.0;Al: 3.0;Si: 15.0;N: 21.0;O: 21.0
mp-677613,1, Ba: 6.0;Si: 6.0;N: 10.0;Cl: 2.0;O: 2.0
mp-677627,1, Li: 12.0;Nd: 12.0;Te: 8.0;O: 48.0
mp-677628,1, Mg: 24.0;Ti: 12.0;O: 48.0
mp-677636,0, Sr: 22.0;Nb: 10.0;O: 47.0
mp-677680,1, Li: 2.0;Mg: 2.0;Al: 6.0;S: 12.0;O: 48.0
mp-677703,1, Nd: 16.0;Si: 16.0;N: 28.0;Cl: 4.0;O: 12.0
mp-677709,0, Na: 6.0;Sr: 14.0;Ti: 14.0;Nb: 6.0;O: 60.0
mp-677716,1, Rb: 4.0;Al: 12.0;Cd: 4.0;Si: 12.0;O: 48.0
mp-677731,0, Rb: 2.0;Na: 1.0;Nb: 6.0;P: 3.0;O: 24.0
mp-677732,0, Nd: 2.0;Ti: 4.0;Cd: 2.0;O: 12.0;F: 2.0
mp-677733,0, K: 8.0;Ti: 4.0;Al: 4.0;P: 12.0;O: 48.0
mp-6782,0, Li: 2.0;Zr: 1.0;Te: 1.0;O: 6.0
mp-6785,1, K: 12.0;U: 4.0;O: 8.0;F: 20.0
mp-6787,1, Rb: 8.0;Li: 8.0;B: 32.0;O: 56.0
mp-6788,0, La: 3.0;Ga: 5.0;Sn: 1.0;O: 14.0
mp-679,1, Er: 16.0;O: 24.0
mp-6793,0, Ba: 2.0;La: 4.0;Zn: 2.0;O: 10.0
mp-6795,0, Ba: 5.0;Ho: 8.0;Zn: 4.0;O: 21.0
mp-679630,0, Ba: 4.0;Be: 2.0;S: 2.0;O: 8.0;F: 8.0
mp-679669,0, Na: 4.0;Zr: 8.0;S: 4.0;N: 8.0;Cl: 4.0
mp-6798,0, Ba: 2.0;Na: 1.0;Re: 1.0;O: 6.0
mp-6799,0, Li: 1.0;Ca: 4.0;B: 3.0;N: 6.0
mp-679927,0, Rb: 6.0;Sc: 3.0;N: 15.0;O: 45.0
mp-679928,1, Rb: 12.0;Pr: 8.0;N: 36.0;O: 108.0
mp-679930,0, Cu: 12.0;P: 60.0;I: 8.0
mp-679944,0, Li: 16.0;Re: 24.0;S: 44.0
mp-679958,1, Na: 12.0;Nd: 8.0;N: 36.0;O: 108.0
mp-679967,0, Nb: 24.0;Se: 80.0;Br: 24.0
mp-679969,1, P: 16.0;C: 16.0;N: 32.0;Cl: 48.0
mp-679971,1, Ti: 4.0;Si: 16.0;N: 8.0;Cl: 56.0
mp-679975,1, K: 16.0;Ga: 16.0;O: 32.0
mp-679984,1, Cs: 16.0;Ru: 8.0;Cl: 40.0;O: 4.0
mp-679987,1, Nb: 8.0;P: 16.0;S: 16.0;Cl: 40.0
mp-679989,1, Bi: 4.0;Mo: 24.0;Cl: 60.0
mp-679991,1, Cu: 8.0;W: 24.0;Br: 56.0
mp-679999,1, Re: 12.0;Se: 28.0;Cl: 28.0
mp-680015,1, Re: 12.0;Se: 28.0;Br: 28.0
mp-680046,0, Cd: 14.0;I: 28.0
mp-680047,0, Cd: 14.0;I: 28.0
mp-680048,0, Rb: 4.0;W: 12.0;Br: 28.0
mp-680055,1, Cd: 11.0;I: 22.0
mp-680058,0, In: 8.0;Te: 8.0;I: 56.0
mp-680059,1, Re: 12.0;S: 28.0;Cl: 28.0
mp-680061,1, Rb: 12.0;Sn: 6.0;Ge: 18.0;O: 54.0
mp-680063,1, K: 12.0;La: 8.0;N: 36.0;O: 108.0
mp-680067,1, Ag: 8.0;C: 4.0;S: 4.0;N: 4.0;Cl: 4.0;O: 16.0
mp-680085,1, Zn: 44.0;S: 44.0
mp-680087,1, Zn: 44.0;S: 44.0
mp-680092,0, Cd: 10.0;I: 20.0
mp-680093,0, Cd: 11.0;I: 22.0
mp-680094,1, Cd: 11.0;I: 22.0
mp-680095,0, Cd: 20.0;I: 40.0
mp-680111,1, Cd: 4.0;I: 8.0
mp-680112,0, Cd: 11.0;I: 22.0
mp-680113,0, Cd: 11.0;I: 22.0
mp-680114,0, Cd: 11.0;I: 22.0
mp-680115,1, Cd: 14.0;I: 28.0
mp-680116,0, Cd: 14.0;I: 28.0
mp-680118,1, Cd: 15.0;I: 30.0
mp-680119,1, Cd: 15.0;I: 30.0
mp-680120,1, Cd: 15.0;I: 30.0
mp-680133,0, Cd: 17.0;I: 34.0
mp-680144,0, Cd: 19.0;I: 38.0
mp-680145,0, Cd: 20.0;I: 40.0
mp-680146,0, Cd: 19.0;I: 38.0
mp-680148,0, Cd: 20.0;I: 40.0
mp-680152,1, Cd: 15.0;I: 30.0
mp-680153,0, Cd: 21.0;I: 42.0
mp-680154,1, Rb: 12.0;Ti: 6.0;Ge: 18.0;O: 54.0
mp-680158,1, K: 12.0;Ti: 6.0;Ge: 18.0;O: 54.0
mp-680167,0, Li: 2.0;Mo: 12.0;Cl: 26.0
mp-680168,1, K: 8.0;Re: 12.0;C: 8.0;Se: 20.0;N: 8.0
mp-680169,1, Na: 63.0;S: 21.0;Cl: 3.0;O: 84.0;F: 18.0
mp-680172,0, Cd: 22.0;I: 44.0
mp-680183,1, Te: 20.0;As: 8.0;Br: 16.0;O: 20.0;F: 104.0
mp-680185,0, Cs: 4.0;Re: 24.0;Se: 32.0;I: 12.0
mp-680198,0, Cs: 16.0;Th: 8.0;P: 20.0;Se: 68.0
mp-680205,1, Pb: 15.0;I: 30.0
mp-680210,1, Ba: 54.0;W: 18.0;N: 72.0
mp-680219,0, U: 4.0;Pb: 4.0;Se: 8.0;O: 32.0
mp-680222,1, Si: 48.0;O: 96.0
mp-680240,1, Sb: 16.0;Cl: 40.0;F: 32.0
mp-680246,1, Cs: 8.0;Zr: 6.0;S: 28.0
mp-680247,1, K: 12.0;P: 24.0;S: 24.0;N: 28.0
mp-680284,0, Rb: 12.0;Ta: 8.0;S: 50.0
mp-680301,0, K: 24.0;As: 8.0;O: 32.0
mp-680322,0, Bi: 17.0;P: 5.0;Pb: 5.0;O: 43.0
mp-680333,1, Ge: 16.0;Se: 36.0
mp-680334,0, La: 8.0;Sb: 8.0;S: 16.0;Br: 16.0
mp-680374,1, K: 24.0;Al: 24.0;Si: 24.0;O: 96.0
mp-680384,1, Sr: 40.0;Ga: 24.0;O: 76.0
mp-680395,1, Li: 48.0;As: 112.0
mp-680400,0, K: 12.0;Ta: 8.0;S: 44.0
mp-680410,0, K: 12.0;Nb: 8.0;S: 44.0
mp-680424,0, Al: 8.0;P: 8.0;O: 32.0
mp-680432,1, Sr: 40.0;Al: 24.0;O: 76.0
mp-680436,1, Rb: 16.0;Li: 8.0;Sn: 32.0
mp-680443,1, K: 16.0;Pb: 36.0
mp-680460,1, Rb: 8.0;Cd: 8.0;S: 12.0;O: 48.0
mp-680463,1, Rb: 16.0;Pb: 36.0
mp-680472,0, Na: 2.0;Mo: 12.0;Br: 26.0
mp-680482,0, Ag: 2.0;Mo: 12.0;Br: 26.0
mp-680493,1, K: 24.0;Co: 8.0;C: 48.0;N: 48.0
mp-680498,1, Rb: 16.0;Ta: 16.0;P: 16.0;S: 96.0
mp-680579,1, Zn: 4.0;C: 8.0;S: 8.0;N: 8.0
mp-680674,1, Cs: 6.0;Bi: 4.0;Br: 18.0
mp-680676,0, K: 2.0;Dy: 4.0;Cu: 4.0;S: 9.0
mp-680679,0, K: 2.0;Ho: 4.0;Cu: 4.0;S: 9.0
mp-680689,1, Sr: 4.0;Ti: 8.0;O: 20.0
mp-680722,0, As: 4.0;Pb: 28.0;Cl: 8.0;O: 34.0
mp-680731,0, Tl: 4.0;Te: 6.0
mp-680747,1, K: 24.0;B: 54.0;Se: 54.0
mp-680756,0, Na: 40.0;Ti: 10.0;P: 20.0;O: 90.0
mp-680760,1, In: 16.0;Br: 28.0
mp-680761,1, Cd: 36.0;P: 24.0;O: 96.0
mp-680772,0, Sb: 20.0;I: 4.0;O: 28.0
mp-6809,1, Ca: 2.0;Si: 2.0;Sn: 2.0;O: 10.0
mp-680944,0, Nb: 16.0;O: 40.0
mp-6810,0, K: 4.0;Ti: 2.0;Si: 6.0;O: 18.0
mp-681911,1, Sm: 12.0;Al: 3.0;Si: 15.0;N: 21.0;O: 21.0
mp-682,1, Na: 1.0;F: 1.0
mp-682067,0, K: 2.0;Ca: 2.0;Nb: 4.0;O: 12.0;F: 2.0
mp-682284,1, Zn: 12.0;In: 8.0;O: 24.0
mp-683598,1, P: 4.0;W: 4.0;C: 20.0;Br: 12.0;O: 20.0
mp-683600,1, K: 6.0;Cr: 8.0;P: 2.0;O: 32.0
mp-683616,1, Li: 5.0;Ti: 7.0;In: 1.0;P: 12.0;O: 48.0
mp-683666,1, Cu: 8.0;W: 4.0;O: 16.0
mp-683792,1, Fe: 8.0;Os: 4.0;C: 48.0;O: 48.0
mp-683875,1, Te: 4.0;S: 28.0;Br: 8.0
mp-683899,0, Cu: 8.0;P: 32.0;Se: 12.0;Br: 8.0
mp-683902,0, Rb: 6.0;Nb: 4.0;As: 2.0;Se: 22.0
mp-683905,0, K: 6.0;Ta: 4.0;As: 2.0;Se: 22.0
mp-683910,0, Ag: 28.0;P: 12.0;S: 44.0
mp-683936,0, Ba: 16.0;La: 4.0;Ge: 12.0;Sb: 4.0;Se: 52.0
mp-683949,1, Al: 4.0;P: 12.0;N: 12.0;Cl: 36.0
mp-683952,1, Si: 48.0;O: 96.0
mp-683953,1, Si: 48.0;O: 96.0
mp-683955,1, K: 16.0;Ta: 16.0;P: 16.0;S: 96.0
mp-683956,1, Sb: 8.0;S: 8.0;N: 8.0;F: 48.0
mp-683957,0, Nd: 8.0;Cu: 2.0;Te: 10.0;Cl: 6.0;O: 30.0
mp-683966,1, Ga: 8.0;P: 24.0;N: 24.0;Cl: 72.0
mp-683974,1, Pr: 24.0;Se: 36.0;O: 108.0
mp-683980,1, Ho: 4.0;I: 12.0;O: 36.0
mp-683982,1, Ru: 8.0;O: 8.0;F: 32.0
mp-683983,0, Ta: 16.0;O: 32.0
mp-683984,1, Al: 8.0;Se: 32.0;Cl: 32.0
mp-684,0, Ba: 2.0;S: 4.0
mp-684010,1, K: 32.0;Ti: 20.0;P: 8.0;O: 32.0;F: 88.0
mp-684015,1, Bi: 36.0;Au: 4.0;Br: 36.0
mp-684017,0, Y: 4.0;Te: 8.0;O: 22.0
mp-684021,0, Sn: 8.0;Sb: 12.0;S: 26.0
mp-684022,0, La: 8.0;Tl: 8.0;Ge: 8.0;Se: 32.0
mp-684024,1, Li: 64.0;Si: 32.0;N: 64.0
mp-684028,0, Li: 9.0;Bi: 3.0;P: 6.0;O: 24.0
mp-684029,0, Cd: 14.0;I: 28.0
mp-684042,1, Li: 6.0;Bi: 4.0;P: 6.0;O: 24.0
mp-684052,1, Li: 2.0;Sn: 12.0;P: 14.0;O: 48.0
mp-684090,0, Li: 4.0;Sb: 4.0;P: 8.0;O: 28.0
mp-684104,1, Li: 2.0;Sb: 4.0;P: 10.0;O: 32.0
mp-684106,0, Li: 4.0;Sb: 4.0;P: 8.0;O: 28.0
mp-684109,0, Li: 4.0;Bi: 4.0;P: 8.0;O: 28.0
mp-684119,1, Li: 4.0;Ti: 4.0;P: 20.0;O: 60.0
mp-684120,0, Li: 4.0;Cu: 4.0;P: 8.0;O: 28.0
mp-684265,1, Mg: 4.0;Al: 8.0;Si: 10.0;O: 36.0
mp-684454,1, Li: 6.0;Bi: 6.0;P: 16.0;O: 58.0
mp-684477,1, Li: 4.0;Sb: 2.0;P: 10.0;O: 30.0
mp-684493,0, Li: 4.0;Sn: 8.0;P: 12.0;O: 40.0
mp-684504,1, Li: 12.0;Bi: 8.0;P: 12.0;O: 48.0
mp-684506,1, Li: 4.0;Bi: 4.0;P: 16.0;O: 48.0
mp-684508,0, Li: 4.0;Sb: 8.0;P: 12.0;O: 48.0
mp-684534,1, Li: 4.0;Nb: 4.0;P: 16.0;O: 52.0
mp-684539,1, Li: 12.0;Sb: 8.0;P: 12.0;O: 48.0
mp-684580,1, Ag: 1.0;I: 1.0
mp-684589,0, Bi: 8.0;O: 10.0
mp-684591,1, Al: 16.0;O: 24.0
mp-684609,1, H: 1.0;Cl: 1.0
mp-684617,0, Bi: 6.0;O: 9.0
mp-684638,0, Al: 16.0;S: 24.0
mp-684640,0, Mo: 8.0;Cl: 24.0
mp-684677,1, Al: 16.0;O: 24.0
mp-684679,0, Sb: 12.0;O: 26.0
mp-684680,0, Yb: 16.0;S: 24.0
mp-684690,0, Sc: 4.0;Se: 6.0
mp-684694,0, Yb: 16.0;Se: 24.0
mp-684696,0, Ba: 1.0;Na: 4.0;Ti: 2.0;Si: 10.0;B: 2.0;O: 30.0
mp-684705,1, Ca: 2.0;La: 2.0;Mn: 2.0;Mo: 2.0;O: 12.0
mp-684708,0, Er: 16.0;S: 24.0
mp-684727,0, Cs: 2.0;Ta: 2.0;Co: 2.0;O: 4.0;F: 8.0
mp-684742,0, Sr: 4.0;La: 4.0;Ta: 4.0;Mn: 4.0;O: 24.0
mp-684745,0, Cs: 2.0;Ti: 2.0;Nb: 2.0;O: 8.0;F: 4.0
mp-684747,0, Bi: 64.0;O: 96.0
mp-684782,1, Cs: 2.0;Ti: 2.0;Mn: 2.0;O: 2.0;F: 10.0
mp-684783,1, Na: 4.0;Pr: 8.0;Br: 18.0;N: 2.0;O: 2.0
mp-684785,0, Ba: 2.0;Yb: 2.0;Al: 4.0;Si: 4.0;N: 10.0;O: 4.0
