mp-id, label, stoichiometry
mp-542844,1, V: 4.0;O: 10.0
mp-542846,1, As: 8.0;S: 8.0
mp-542863,1, Ca: 14.0;Nb: 2.0;Si: 8.0;O: 34.0;F: 2.0
mp-542882,1, Cr: 4.0;Ag: 8.0;O: 16.0
mp-542884,0, Rb: 8.0;Be: 4.0;H: 16.0;S: 8.0;O: 40.0
mp-542888,1, La: 6.0;Ag: 2.0;Sn: 2.0;S: 14.0
mp-542903,0, Zr: 8.0;Pb: 8.0;O: 24.0
mp-542919,1, Na: 2.0;Ge: 4.0;P: 6.0;O: 24.0
mp-542935,0, Co: 10.0;P: 8.0;H: 20.0;O: 40.0
mp-542944,0, Cs: 4.0;Cu: 2.0;H: 24.0;S: 4.0;O: 28.0
mp-542951,0, Cs: 2.0;Na: 1.0;Ho: 1.0;Cl: 6.0
mp-542972,1, K: 4.0;Nb: 8.0;P: 4.0;S: 40.0
mp-542974,1, K: 12.0;Nd: 4.0;P: 8.0;S: 32.0
mp-542976,0, Sr: 4.0;Fe: 8.0;P: 8.0;O: 32.0
mp-542979,0, Mn: 4.0;V: 4.0;Ag: 4.0;O: 16.0
mp-543011,0, Zn: 7.0;S: 7.0
mp-543024,1, Cs: 2.0;Pd: 1.0;I: 2.0;Br: 4.0
mp-543028,0, Tl: 16.0;Te: 8.0;O: 24.0
mp-543034,1, Ba: 3.0;Zn: 6.0;Si: 4.0;Te: 1.0;O: 20.0
mp-543039,0, Te: 12.0;Pb: 12.0;O: 36.0
mp-543042,0, Sc: 4.0;P: 4.0;H: 16.0;O: 24.0
mp-543046,0, Cs: 4.0;Sc: 4.0;P: 8.0;H: 8.0;O: 32.0
mp-543056,0, Mg: 7.0;As: 6.0;H: 4.0;O: 24.0
mp-5431,1, Ba: 2.0;Te: 2.0;O: 6.0
mp-543103,1, Ni: 4.0;Ge: 12.0;O: 32.0
mp-5440,0, Al: 24.0;P: 24.0;O: 96.0
mp-5444,0, Y: 12.0;Ga: 20.0;O: 48.0
mp-5448,1, Pr: 6.0;Sb: 2.0;O: 14.0
mp-5449,0.6552, Na: 2.0;Ti: 6.0;O: 13.0
mp-545359,1, K: 1.0;Na: 2.0;Cu: 1.0;O: 2.0
mp-545387,0, K: 4.0;C: 1.0;O: 4.0
mp-545399,1, Na: 1.0;Ni: 1.0;I: 1.0;O: 6.0
mp-545469,1, K: 4.0;V: 4.0;S: 8.0;O: 32.0
mp-545482,1, Pd: 2.0;Se: 2.0;O: 6.0
mp-545488,0, Si: 4.0;O: 8.0
mp-5455,0.168, K: 12.0;Ti: 4.0;O: 14.0
mp-545500,1, Ba: 2.0;Sb: 2.0;Cl: 2.0;O: 4.0
mp-545512,0, Ca: 2.0;O: 2.0
mp-545529,1, Nd: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-545544,1, Ba: 2.0;Ta: 1.0;Bi: 1.0;O: 6.0
mp-545552,1, Sn: 2.0;O: 2.0
mp-545598,1, U: 1.0;Cd: 1.0;O: 4.0
mp-545603,1, Ba: 2.0;Bi: 1.0;Sb: 1.0;O: 6.0
mp-545630,0, K: 4.0;C: 1.0;O: 4.0
mp-545659,0, Ba: 2.0;Dy: 1.0;Bi: 1.0;O: 6.0
mp-545665,1, W: 3.0;O: 9.0
mp-545719,0, Si: 4.0;O: 8.0
mp-545728,1, Pr: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-545746,1, K: 2.0;S: 2.0;O: 8.0
mp-545788,1, Ba: 3.0;Zn: 1.0;N: 2.0;O: 1.0
mp-545820,1, Sn: 4.0;O: 4.0
mp-545847,1, Lu: 1.0;Bi: 2.0;Br: 1.0;O: 4.0
mp-545850,1, V: 2.0;Bi: 2.0;O: 8.0
mp-5459,1, Nd: 2.0;Te: 1.0;O: 2.0
mp-545974,0, Al: 2.0;P: 2.0;O: 8.0
mp-546007,1, La: 2.0;Mo: 1.0;O: 6.0
mp-546011,0.0938, Y: 2.0;Zn: 2.0;As: 2.0;O: 2.0
mp-546027,1, Cr: 2.0;Bi: 2.0;O: 6.0
mp-546082,1, Tm: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-5461,1, Rb: 3.0;Ta: 1.0;O: 8.0
mp-546111,1, Cr: 6.0;Ag: 2.0;O: 16.0
mp-546125,0, Sc: 2.0;As: 2.0;O: 8.0
mp-546142,1, Na: 2.0;U: 1.0;O: 4.0
mp-546152,1, Sm: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-546266,1, Dy: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-546279,1, Sc: 2.0;Br: 2.0;O: 2.0
mp-546285,1, Nb: 2.0;I: 6.0;O: 2.0
mp-546320,0, Rb: 4.0;C: 1.0;O: 4.0
mp-546321,1, Ba: 2.0;Nd: 1.0;Bi: 1.0;O: 6.0
mp-546350,1, Tm: 1.0;Bi: 2.0;Br: 1.0;O: 4.0
mp-546546,0, Si: 3.0;O: 6.0
mp-546621,1, Er: 1.0;Bi: 2.0;Br: 1.0;O: 4.0
mp-546625,1, Ho: 1.0;Bi: 2.0;Br: 1.0;O: 4.0
mp-546672,1, La: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-546679,1, Nd: 2.0;Al: 1.0;N: 1.0;O: 3.0
mp-546684,0, Pd: 2.0;Se: 2.0;O: 6.0
mp-546757,1, Sn: 3.0;P: 1.0;O: 4.0;F: 3.0
mp-546787,1, K: 1.0;N: 1.0;O: 2.0
mp-546790,0, La: 2.0;Cu: 2.0;Te: 2.0;O: 2.0
mp-546794,0, Si: 2.0;O: 4.0
mp-546798,0.0672, Mn: 2.0;Cl: 2.0;O: 6.0
mp-5468,0, Na: 3.0;Al: 1.0;F: 6.0
mp-546843,1, Sr: 2.0;Ni: 1.0;Te: 1.0;O: 6.0
mp-546862,1, Hg: 1.0;Pb: 2.0;Cl: 2.0;O: 2.0
mp-546936,1, Co: 2.0;Rh: 4.0;O: 8.0
mp-546973,1, Sr: 1.0;Sn: 1.0;O: 3.0
mp-546989,1, V: 2.0;Mo: 1.0;O: 8.0
mp-5470,1, Ag: 2.0;P: 2.0;S: 6.0
mp-547017,0.8694, Li: 1.0;Al: 1.0;As: 2.0;O: 7.0
mp-547029,0.0322, Na: 3.0;S: 1.0;O: 4.0;F: 1.0
mp-547094,1, Ru: 2.0;O: 8.0
mp-547125,1, Tb: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-5472,1, Nb: 4.0;Cd: 4.0;O: 14.0
mp-547244,1, Sr: 2.0;Bi: 2.0;Cl: 2.0;O: 4.0
mp-5475,1, Na: 1.0;Ta: 1.0;N: 2.0
mp-547622,1, Pm: 2.0;O: 3.0
mp-5477,0, Na: 10.0;Nb: 2.0;O: 10.0
mp-547792,1, K: 2.0;Sb: 2.0;O: 6.0
mp-5478,1, Tl: 2.0;Pd: 6.0;O: 8.0
mp-548469,0, Ba: 2.0;Zn: 2.0;S: 2.0;O: 2.0
mp-548479,0, Cs: 2.0;U: 2.0;O: 7.0
mp-548598,1, U: 1.0;Bi: 2.0;O: 6.0
mp-548615,1, Ba: 2.0;Zn: 1.0;W: 1.0;O: 6.0
mp-548658,0, Rb: 2.0;P: 2.0;O: 6.0
mp-5487,0, Sr: 12.0;Si: 4.0;O: 20.0
mp-5488,1, Li: 2.0;In: 2.0;O: 4.0
mp-549058,1, Ba: 4.0;Fe: 4.0;Se: 4.0;O: 2.0;F: 4.0
mp-549127,1, Ho: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-5492,0, Sr: 6.0;Al: 12.0;O: 24.0
mp-549237,1, Sr: 4.0;Fe: 4.0;S: 4.0;O: 2.0;F: 4.0
mp-549308,1, Li: 1.0;Ge: 1.0;B: 1.0;O: 4.0
mp-549333,1, Nd: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-549475,1, Tb: 1.0;Bi: 2.0;Br: 1.0;O: 4.0
mp-549589,0, La: 2.0;Zn: 2.0;As: 2.0;O: 2.0
mp-549590,1, Rb: 2.0;Cl: 2.0;O: 4.0
mp-549697,1, Rb: 1.0;Ge: 1.0;I: 1.0;O: 6.0
mp-549706,0, Mg: 2.0;O: 2.0
mp-549709,1, Er: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-549720,1, Nb: 2.0;I: 4.0;O: 2.0
mp-549728,0.84, Dy: 2.0;Zn: 2.0;P: 2.0;O: 2.0
mp-549737,0, Ba: 2.0;Ca: 1.0;B: 2.0;O: 6.0
mp-550008,1, Sc: 1.0;Bi: 1.0;O: 3.0
mp-550070,1, Nb: 2.0;Br: 4.0;O: 2.0
mp-550111,1, Sm: 1.0;Bi: 2.0;Br: 1.0;O: 4.0
mp-550117,0, Sm: 4.0;Se: 3.0;O: 4.0
mp-550172,0, Sn: 2.0;O: 4.0
mp-550314,0, Rb: 4.0;C: 1.0;O: 4.0
mp-550433,0, Be: 2.0;Zn: 2.0;O: 4.0
mp-550468,1, Co: 4.0;P: 4.0;O: 14.0
mp-550469,1, Ti: 1.0;Zn: 1.0;Bi: 2.0;O: 6.0
mp-550474,0, Li: 4.0;C: 1.0;O: 4.0
mp-550506,0, K: 1.0;Cl: 1.0;O: 3.0
mp-550514,1, La: 2.0;Ta: 2.0;N: 4.0;O: 2.0
mp-550553,1, Cd: 2.0;Bi: 2.0;Cl: 2.0;O: 4.0
mp-550579,0, Sc: 1.0;Ta: 1.0;Pb: 2.0;O: 6.0
mp-550622,0, V: 2.0;Cd: 1.0;O: 6.0
mp-550635,1, Lu: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-550685,0, Ba: 2.0;Ca: 1.0;Te: 1.0;O: 6.0
mp-550714,1, Pb: 4.0;O: 4.0
mp-550763,1, Co: 4.0;Sb: 8.0;Br: 8.0;O: 12.0
mp-550805,1, Lu: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-550820,1, Sm: 2.0;Zn: 2.0;P: 2.0;O: 2.0
mp-550886,1, Co: 4.0;P: 4.0;O: 14.0
mp-550893,0, Hf: 1.0;O: 2.0
mp-550908,1, Sr: 2.0;Hf: 2.0;O: 6.0
mp-550925,0.5572, Na: 1.0;Sc: 1.0;As: 2.0;O: 7.0
mp-550959,1, K: 1.0;Ni: 1.0;I: 1.0;O: 6.0
mp-550998,1, Ti: 1.0;Zn: 1.0;Bi: 2.0;O: 6.0
mp-551092,0, K: 2.0;Li: 2.0;Zn: 2.0;O: 4.0
mp-551101,1, Ho: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-5512,0.1246, Sr: 8.0;Al: 28.0;O: 50.0
mp-551203,1, Sr: 4.0;I: 4.0;O: 2.0
mp-551243,1, Ba: 2.0;Bi: 2.0;I: 2.0;O: 4.0
mp-551244,1, Cs: 4.0;K: 8.0;Co: 4.0;O: 8.0
mp-551250,1, Er: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-551269,0.7532, Ba: 2.0;La: 1.0;Sb: 1.0;O: 6.0
mp-5513,0, Tl: 3.0;V: 1.0;S: 4.0
mp-551403,1, Ba: 4.0;Fe: 4.0;S: 4.0;O: 2.0;F: 4.0
mp-551407,0, Co: 2.0;Se: 2.0;O: 8.0
mp-551456,1, Ba: 2.0;Cu: 1.0;Cl: 1.0;O: 2.0
mp-551470,0, Tl: 4.0;O: 2.0
mp-551690,0, Rb: 4.0;C: 1.0;O: 4.0
mp-551736,0, K: 4.0;C: 1.0;O: 4.0
mp-551741,1, Zn: 2.0;P: 2.0;O: 7.0
mp-551758,0.0826, Ag: 1.0;Cl: 1.0;O: 4.0
mp-551806,1, Co: 2.0;Te: 2.0;Mo: 2.0;O: 12.0
mp-551816,1, Y: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-551826,1, Nb: 1.0;Tl: 1.0;Br: 4.0;O: 1.0
mp-551830,0, Sr: 2.0;Ti: 2.0;O: 6.0
mp-551835,1, Ba: 4.0;I: 4.0;O: 2.0
mp-551873,1, Ca: 4.0;Bi: 2.0;O: 1.0
mp-551900,1, Pr: 1.0;Bi: 2.0;Br: 1.0;O: 4.0
mp-551905,1, Os: 1.0;O: 4.0
mp-551918,1, Al: 2.0;Bi: 2.0;O: 6.0
mp-552008,1, Dy: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-552028,0, Nd: 2.0;Ti: 2.0;S: 2.0;O: 5.0
mp-552051,0, Ca: 8.0;Co: 4.0;Te: 4.0;O: 24.0
mp-552131,1, Cs: 2.0;Cl: 2.0;O: 4.0
mp-552169,1, Ag: 2.0;Cl: 2.0;O: 4.0
mp-552176,1, Ba: 2.0;Pr: 1.0;Nb: 1.0;O: 6.0
mp-552185,1, Ag: 2.0;N: 2.0;O: 6.0
mp-552191,0.2674, Ba: 2.0;Tb: 1.0;Bi: 1.0;O: 6.0
mp-552200,0, Ba: 2.0;Ta: 1.0;Bi: 1.0;O: 6.0
mp-552234,1, Sr: 2.0;Bi: 2.0;Br: 2.0;O: 4.0
mp-552292,1, Sm: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-552307,1, Li: 4.0;Co: 2.0;W: 4.0;O: 16.0
mp-552454,0, Sr: 2.0;Ta: 2.0;N: 2.0;O: 4.0
mp-552488,0, La: 2.0;Cu: 2.0;Se: 2.0;O: 2.0
mp-5525,0, K: 16.0;Al: 16.0;O: 32.0
mp-552537,1, Sr: 2.0;Cu: 1.0;Br: 1.0;O: 2.0
mp-552547,1, Sr: 2.0;Bi: 2.0;I: 2.0;O: 4.0
mp-552567,1, Ba: 4.0;Ni: 2.0;Mo: 2.0;O: 12.0
mp-552604,1, Y: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-552663,1, Li: 1.0;Sc: 1.0;As: 2.0;O: 7.0
mp-552729,0, K: 1.0;I: 1.0;O: 3.0
mp-552738,1, Tm: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-552806,1, Ba: 2.0;Bi: 2.0;Cl: 2.0;O: 4.0
mp-552857,1, Tb: 1.0;Bi: 2.0;I: 1.0;O: 4.0
mp-552934,1, Ba: 2.0;Cu: 1.0;Br: 1.0;O: 2.0
mp-552941,0, Na: 4.0;C: 1.0;O: 4.0
mp-552963,1.40E-03, Pr: 2.0;Ti: 2.0;S: 2.0;O: 5.0
mp-552992,1, Dy: 1.0;Bi: 2.0;Br: 1.0;O: 4.0
mp-553025,1, Ca: 2.0;Bi: 2.0;Cl: 2.0;O: 4.0
mp-553082,1, Pr: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-5532,1, Sr: 2.0;Ti: 1.0;O: 4.0
mp-553242,1, Nd: 1.0;Bi: 2.0;Br: 1.0;O: 4.0
mp-553243,1, Y: 1.0;Bi: 2.0;Br: 1.0;O: 4.0
mp-553248,1, Cs: 1.0;La: 1.0;Nb: 2.0;O: 7.0
mp-553278,0, Nd: 4.0;Se: 3.0;O: 4.0
mp-553281,1, Ba: 2.0;La: 1.0;Nb: 1.0;O: 6.0
mp-553303,0.9128, Cs: 1.0;Cu: 3.0;O: 2.0
mp-553308,1, Cs: 2.0;Nd: 2.0;O: 4.0
mp-553310,1, Cs: 2.0;Cu: 2.0;O: 4.0
mp-553347,1, La: 2.0;O: 3.0
mp-553374,0, Cs: 4.0;Sb: 2.0;O: 5.0
mp-553432,0, Ti: 3.0;O: 6.0
mp-5537,0.889, Nb: 8.0;Ag: 8.0;O: 24.0
mp-553875,1, Zr: 2.0;S: 1.0;N: 2.0
mp-553880,0, Zn: 26.0;S: 26.0
mp-553881,1, Si: 4.0;O: 8.0
mp-553884,0, Ba: 10.0;Si: 2.0;Br: 12.0;O: 8.0
mp-553887,1, Na: 1.0;V: 2.0;Bi: 3.0;O: 10.0
mp-553895,1, Sr: 1.0;V: 4.0;Bi: 6.0;O: 20.0
mp-553897,0, Ba: 8.0;Si: 12.0;O: 32.0
mp-553898,1, Ge: 12.0;Pb: 12.0;O: 36.0
mp-553901,0, H: 24.0;Ru: 4.0;N: 12.0;Cl: 12.0;O: 4.0
mp-553903,0, K: 4.0;Na: 36.0;In: 8.0;O: 32.0
mp-553907,0, Rb: 48.0;Ag: 16.0;O: 32.0
mp-553909,1, Tl: 8.0;Se: 12.0;O: 36.0
mp-553912,0, Na: 2.0;Zr: 4.0;As: 6.0;O: 24.0
mp-553913,0, Fe: 4.0;P: 2.0;O: 10.0
mp-553916,0, Zn: 24.0;S: 24.0
mp-553919,1, Ag: 6.0;Mo: 2.0;Cl: 1.0;O: 7.0;F: 3.0
mp-553921,0.4564, Pm: 16.0;O: 24.0
mp-553923,0.0126, K: 8.0;Ag: 4.0;Sb: 4.0;S: 16.0
mp-553924,1, Ag: 16.0;P: 4.0;I: 4.0;O: 16.0
mp-553926,0, Na: 4.0;Li: 4.0;B: 16.0;O: 28.0
mp-553930,0, B: 8.0;Pb: 24.0;S: 4.0;O: 48.0
mp-553932,0, Ga: 2.0;P: 2.0;O: 8.0
mp-553936,1, K: 4.0;Ag: 8.0;Pd: 6.0;N: 24.0;O: 48.0
mp-553939,0, Ca: 4.0;C: 4.0;O: 12.0
mp-553945,0, Si: 32.0;O: 64.0
mp-553947,0.5026, Sr: 8.0;Ni: 4.0;Se: 8.0;Cl: 8.0;O: 24.0
mp-553948,1, Tl: 8.0;Hg: 6.0;Sb: 4.0;As: 16.0;S: 40.0
mp-553950,0, Li: 20.0;Si: 4.0;Pb: 2.0;O: 20.0
mp-553953,0, In: 8.0;W: 12.0;O: 48.0
mp-553955,0, V: 4.0;O: 6.0
mp-553956,1, P: 2.0;Pb: 3.0;O: 8.0
mp-553958,0.413, Zn: 12.0;P: 8.0;O: 32.0
mp-553960,1, K: 8.0;Fe: 4.0;O: 10.0
mp-553961,0, Sc: 2.0;Nb: 2.0;O: 8.0
mp-553962,0.784, Rb: 8.0;Li: 4.0;Nb: 4.0;S: 16.0
mp-553964,0, W: 4.0;O: 12.0
mp-553965,1, Rb: 2.0;La: 2.0;Nb: 4.0;O: 14.0
mp-553968,0, Mo: 8.0;P: 8.0;Cl: 40.0;O: 24.0
mp-553969,1, Na: 2.0;Te: 3.0;Mo: 3.0;O: 16.0
mp-553970,1, Cs: 4.0;Ge: 4.0;Bi: 4.0;S: 16.0
mp-553971,0, Rb: 12.0;Mn: 4.0;O: 12.0
mp-553972,0, Cu: 8.0;C: 8.0;S: 8.0;N: 8.0
mp-553975,0.6944, K: 12.0;Na: 8.0;In: 4.0;O: 16.0
mp-553978,0, K: 12.0;Se: 12.0;N: 12.0;O: 24.0
mp-553981,0, Rb: 4.0;Mn: 4.0;F: 16.0
mp-553982,0.0462, K: 8.0;In: 4.0;Si: 16.0;O: 42.0
mp-553984,0, As: 2.0;P: 6.0;H: 36.0;C: 12.0;S: 12.0;O: 12.0
mp-553990,1, Ba: 8.0;B: 4.0;N: 8.0;O: 2.0
mp-553991,0.0504, Ti: 1.0;Ga: 4.0;O: 8.0
mp-553996,0, K: 8.0;U: 4.0;Cr: 4.0;I: 8.0;O: 48.0
mp-553997,1, Na: 4.0;Mn: 2.0;P: 10.0;O: 30.0
mp-554001,0, Nd: 12.0;S: 12.0;N: 4.0
mp-554003,0, Sr: 32.0;Li: 8.0;B: 24.0;O: 72.0
mp-554006,0, Sr: 12.0;Ca: 12.0;Si: 12.0;O: 48.0
mp-554016,0, K: 16.0;Ti: 8.0;P: 4.0;O: 16.0;F: 36.0
mp-554022,1, Sn: 8.0;P: 8.0;O: 28.0
mp-554023,0, Be: 4.0;B: 2.0;O: 6.0;F: 2.0
mp-554034,1, K: 2.0;La: 4.0;Nb: 2.0;O: 12.0
mp-554038,0, Ca: 4.0;Ta: 8.0;O: 24.0
mp-554048,0, Na: 2.0;Ag: 2.0;N: 4.0;O: 8.0
mp-554052,1, Sm: 4.0;Sb: 4.0;Mo: 8.0;O: 36.0
mp-554053,0, Sr: 8.0;Ga: 8.0;B: 8.0;O: 32.0
mp-554059,1, Sr: 4.0;U: 2.0;Zn: 2.0;O: 12.0
mp-554061,0, Mn: 2.0;Sb: 2.0;S: 4.0;Br: 2.0
mp-554066,0, Ba: 6.0;Lu: 4.0;Zn: 10.0;O: 22.0
mp-554071,0.399, Na: 16.0;Nb: 4.0;Cu: 8.0;S: 42.0
mp-554072,0, K: 4.0;C: 2.0;O: 6.0
mp-554076,0, Ba: 4.0;Li: 4.0;B: 4.0;S: 12.0
mp-554079,0, Fe: 4.0;S: 12.0;N: 8.0;Cl: 20.0
mp-554082,0.3556, Ho: 4.0;Hf: 4.0;O: 14.0
mp-554083,0, Ba: 4.0;Zn: 4.0;As: 8.0;O: 28.0
mp-554084,1, Ba: 1.0;Bi: 6.0;P: 4.0;O: 20.0
mp-554096,0, Sn: 4.0;Hg: 8.0;S: 8.0;Br: 8.0
mp-554097,1, Sm: 6.0;Cu: 2.0;Si: 2.0;S: 14.0
mp-554101,1, Li: 4.0;In: 4.0;Mo: 8.0;O: 32.0
mp-554105,0, Cd: 2.0;Ag: 4.0;Ge: 2.0;S: 8.0
mp-554107,0.3234, K: 8.0;Na: 16.0;Ge: 8.0;O: 28.0
mp-554108,1, Li: 2.0;Re: 2.0;O: 4.0;F: 8.0
mp-554115,0, Zn: 24.0;S: 24.0
mp-554116,0.8526, Ba: 2.0;Pb: 4.0;Br: 2.0;F: 10.0
mp-554119,0.7854, K: 4.0;Sn: 4.0;As: 4.0;S: 20.0
mp-554120,0.7448, Dy: 4.0;Cu: 4.0;S: 8.0
mp-554123,0.6468, Ba: 2.0;Mn: 4.0;O: 16.0
mp-554124,1, Na: 4.0;V: 4.0;S: 8.0;O: 32.0
mp-554129,0, Br: 12.0;N: 4.0;O: 16.0;F: 40.0
mp-554134,0.567, Sn: 2.0;S: 2.0
mp-554138,1, Pr: 8.0;Sb: 4.0;O: 20.0;F: 4.0
mp-554139,1, Ba: 3.0;Ga: 2.0;Ge: 4.0;O: 14.0
mp-554141,0, Ca: 9.0;Si: 3.0;O: 15.0
mp-554142,1, Ge: 2.0;Te: 4.0;O: 12.0
mp-554145,0, Na: 6.0;Sr: 2.0;P: 2.0;C: 2.0;O: 14.0
mp-554146,0, K: 28.0;In: 8.0;O: 26.0
mp-554148,1, K: 2.0;Fe: 2.0;Mo: 4.0;O: 16.0
mp-554150,1, Nd: 6.0;Cu: 2.0;Ge: 2.0;S: 14.0
mp-554151,0, Si: 4.0;O: 8.0
mp-554152,0.007, Sr: 16.0;Al: 24.0;Cr: 4.0;O: 64.0
mp-554153,1, Sb: 4.0;S: 16.0;N: 16.0;Cl: 20.0
mp-554155,1, K: 1.0;Sb: 1.0;P: 2.0;O: 8.0
mp-554159,0, Li: 4.0;Be: 2.0;Si: 2.0;O: 8.0
mp-554172,0, Ba: 6.0;Zr: 4.0;S: 14.0
mp-554174,0, Ca: 8.0;P: 8.0;H: 32.0;O: 44.0
mp-554181,0, V: 8.0;P: 8.0;O: 40.0
mp-554183,0, Zr: 2.0;Hg: 6.0;S: 4.0;Cl: 12.0
mp-554185,0, Al: 16.0;P: 16.0;O: 64.0
mp-554186,0.1512, La: 8.0;Ni: 8.0;O: 20.0
mp-554191,0.2898, Na: 4.0;U: 2.0;O: 8.0
mp-554195,1, Sb: 3.0;As: 2.0;S: 14.0;I: 3.0;F: 24.0
mp-554199,1, Rb: 2.0;Sn: 2.0;I: 2.0;O: 12.0
mp-554206,1, Cs: 2.0;Al: 2.0;As: 2.0;O: 7.0
mp-554213,1, Dy: 4.0;Mo: 4.0;O: 16.0;F: 4.0
mp-554216,0, K: 12.0;Bi: 4.0;P: 8.0;S: 32.0
mp-554218,1, Ti: 4.0;P: 6.0;Pb: 1.0;O: 24.0
mp-554219,0.2478, U: 8.0;Te: 24.0;O: 72.0
mp-554223,0.7252, Rb: 4.0;Sc: 4.0;As: 8.0;O: 28.0
mp-554228,0, Na: 8.0;V: 4.0;O: 4.0;F: 16.0
mp-554229,0, Cs: 2.0;As: 6.0;O: 16.0
mp-554238,0, Cu: 2.0;Bi: 2.0;S: 2.0;Cl: 4.0
mp-554242,0.497, Ca: 4.0;Al: 6.0;W: 1.0;O: 16.0
mp-554245,1, Ba: 2.0;Pb: 4.0;I: 2.0;F: 10.0
mp-554252,0, K: 2.0;Na: 1.0;Cr: 1.0;F: 6.0
mp-554255,0, Ba: 12.0;P: 8.0;S: 32.0
mp-554259,1, Sr: 4.0;Ag: 4.0;B: 28.0;O: 48.0
mp-554260,1, Sn: 2.0;Sb: 4.0;As: 4.0;F: 36.0
mp-554264,0.819, Ba: 12.0;Tb: 8.0;P: 16.0;S: 64.0
mp-554265,0.1064, Zr: 4.0;S: 4.0;Cl: 24.0;O: 4.0
mp-554269,0.0462, K: 6.0;P: 2.0;W: 24.0;O: 80.0
mp-554270,0, Tm: 4.0;Mn: 4.0;O: 12.0
mp-554272,1, Cu: 24.0;Sb: 8.0;S: 24.0
mp-554273,0, Al: 16.0;P: 16.0;O: 64.0
mp-554278,1, Ti: 4.0;O: 8.0
mp-554279,0, Tl: 6.0;Hg: 4.0;S: 6.0;Cl: 2.0;O: 24.0
mp-554286,0, La: 12.0;Ti: 4.0;S: 16.0;O: 10.0
mp-554303,0, La: 6.0;U: 2.0;Cl: 6.0;O: 12.0
mp-554310,0, Tl: 1.0;Bi: 1.0;S: 2.0
mp-554313,0.6076, Nd: 4.0;Te: 4.0;W: 4.0;O: 26.0
mp-554320,1, P: 4.0;Pd: 4.0;O: 14.0
mp-554326,0.4466, Zr: 4.0;V: 8.0;O: 28.0
mp-554328,1, Na: 2.0;S: 2.0;O: 8.0
mp-554334,0.007, K: 4.0;V: 4.0;S: 4.0;O: 24.0
mp-554336,0.483, Nb: 8.0;Ag: 16.0;P: 16.0;S: 64.0
mp-554343,1, K: 8.0;Cu: 4.0;Sb: 4.0;S: 12.0
mp-554351,0.5768, Sr: 4.0;Hg: 8.0;Cl: 8.0;O: 8.0
mp-554353,1, Ti: 4.0;S: 16.0;N: 20.0;Cl: 20.0
mp-554354,1, Mn: 2.0;Rh: 4.0;O: 8.0
mp-554359,0.0154, Cs: 8.0;Si: 12.0;Sn: 4.0;O: 36.0
mp-554363,0.0588, Pr: 8.0;Ti: 12.0;Cl: 8.0;O: 32.0
mp-554364,0, Mg: 4.0;Be: 4.0;Al: 16.0;O: 32.0
mp-554376,0, Y: 8.0;Ti: 2.0;Si: 4.0;O: 18.0;F: 12.0
mp-554377,0, K: 4.0;Cr: 8.0;Pb: 4.0;F: 36.0
mp-554381,1, Ca: 4.0;V: 2.0;Bi: 2.0;O: 12.0
mp-554382,0, K: 4.0;Cd: 2.0;P: 4.0;O: 14.0
mp-554390,0, Sr: 4.0;Al: 8.0;Si: 4.0;N: 8.0;O: 12.0
mp-554395,1, Na: 10.0;Li: 6.0;Ti: 4.0;S: 16.0
mp-554397,0, Si: 8.0;O: 16.0
mp-554401,1, Ba: 2.0;Cu: 4.0;Te: 4.0;Cl: 4.0;O: 12.0
mp-554402,0.5978, La: 12.0;Mo: 18.0;O: 72.0
mp-554405,0, Zn: 5.0;S: 5.0
mp-554408,0, Cs: 4.0;Ag: 4.0;Sb: 16.0;S: 28.0
mp-554412,1, Rb: 1.0;Ta: 1.0;P: 2.0;O: 8.0
mp-554421,0.077, K: 4.0;Cu: 8.0;As: 4.0;S: 12.0
mp-554432,0.392, Re: 2.0;Sb: 2.0;O: 2.0;F: 20.0
mp-554433,0, K: 8.0;Al: 8.0;Si: 16.0;O: 48.0
mp-554435,0.2422, Tc: 8.0;Bi: 24.0;O: 64.0
mp-554441,0, Na: 2.0;Ti: 4.0;Ga: 10.0;O: 24.0
mp-554443,0.0812, Na: 48.0;Se: 16.0;O: 72.0
mp-554445,1, Bi: 20.0;I: 4.0;O: 28.0
mp-554446,0, Li: 16.0;Ni: 8.0;P: 8.0;O: 32.0;F: 8.0
